entidad,formatos,municipio,region
 Nayarit,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nayarit/702825309725_s.zip,San Pedro Lagunillas,Urbanas
 Nayarit,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nayarit/702825309732_s.zip,Santa María del Oro,Urbanas
 Nayarit,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nayarit/702825309749_s.zip,Santiago Ixcuintla,Urbanas
 Nayarit,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nayarit/702825309756_s.zip,Tecuala,Urbanas
 Nayarit,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nayarit/702825309763_s.zip,Tepic,Urbanas
 Nayarit,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nayarit/702825309770_s.zip,Tuxpan,Urbanas
 Nayarit,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nayarit/702825309671_s.zip,Xalisco,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281618_s.zip,Abasolo,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281625_s.zip,Agualeguas,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281649_s.zip,Allende,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281656_s.zip,Anáhuac,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281663_s.zip,Apodaca,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281670_s.zip,Aramberri,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281694_s.zip,Cadereyta Jiménez,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281700_s.zip,Carmen,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281717_s.zip,Cerralvo,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281731_s.zip,China,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281724_s.zip,Ciénega de Flores,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281748_s.zip,Arroyo,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281755_s.zip,Coss,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281762_s.zip,González,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281779_s.zip,Galeana,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281786_s.zip,García,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281809_s.zip,Bravo,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281816_s.zip,Escobedo,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281823_s.zip,Terán,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281847_s.zip,Zaragoza,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281854_s.zip,Zuazua,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281861_s.zip,Guadalupe,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281892_s.zip,Hualahuises,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281915_s.zip,Juárez,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281939_s.zip,Linares,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281632_s.zip,Los Aldamas,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825282028_s.zip,Los Ramones,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281946_s.zip,Marín,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281960_s.zip,Mier y Noriega,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281977_s.zip,Mina,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825281984_s.zip,Montemorelos,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825282011_s.zip,Pesquería,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825282035_s.zip,Rayones,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825282042_s.zip,Sabinas Hidalgo,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825282059_s.zip,Salinas Victoria,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825282097_s.zip,Santiago,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Nuevo_Leon/702825282103_s.zip,Vallecillo,Rurales
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309800_s.zip,Abasolo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309817_s.zip,Agualeguas,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309831_s.zip,Allende,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309848_s.zip,Anáhuac,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309855_s.zip,Apodaca,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309862_s.zip,Aramberri,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825273019_s.zip,Bustamante,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309879_s.zip,Cadereyta Jiménez,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309886_s.zip,Carmen,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309893_s.zip,Cerralvo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309916_s.zip,China,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309909_s.zip,Ciénega de Flores,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309923_s.zip,Arroyo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309930_s.zip,Coss,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309947_s.zip,González,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309954_s.zip,Galeana,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309961_s.zip,García,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309978_s.zip,Bravo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309985_s.zip,Escobedo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309992_s.zip,Terán,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310004_s.zip,Treviño,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310011_s.zip,Zaragoza,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310028_s.zip,Zuazua,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310035_s.zip,Guadalupe,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825273156_s.zip,Hidalgo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825273040_s.zip,Higueras,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310059_s.zip,Hualahuises,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310066_s.zip,Iturbide,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310073_s.zip,Juárez,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825273057_s.zip,Lampazos de Naranjo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310080_s.zip,Linares,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825309824_s.zip,Los Aldamas,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310042_s.zip,Los Herreras,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310165_s.zip,Los Ramones,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310097_s.zip,Marín,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310103_s.zip,Melchor Ocampo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310110_s.zip,Mier y Noriega,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310127_s.zip,Mina,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310134_s.zip,Montemorelos,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825273064_s.zip,Monterrey,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310141_s.zip,Parás,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310158_s.zip,Pesquería,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310172_s.zip,Rayones,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310189_s.zip,Sabinas Hidalgo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310196_s.zip,Salinas Victoria,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825273071_s.zip,San Nicolás de los Garza,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825273033_s.zip,San Pedro Garza García,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310202_s.zip,Santa Catarina,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310219_s.zip,Santiago,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310226_s.zip,Vallecillo,Urbanas
 Nuevo León,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/urbana/SHP_2/Nuevo_Leon/702825310233_s.zip,Villaldama,Urbanas
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282134_s.zip,Acatlán de Pérez Figueroa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282141_s.zip,Asunción Cacalotepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282165_s.zip,Asunción Ixtaltepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282202_s.zip,Ayotzintepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282226_s.zip,Calihualá,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282370_s.zip,Chalcatongo de Hidalgo,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282301_s.zip,Concepción Pápalo,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282318_s.zip,Constancia del Rosario,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282325_s.zip,Cosolapa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282349_s.zip,Cuilápam de Guerrero,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282356_s.zip,Cuyamecalco Villa de Zaragoza,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282219_s.zip,El Barrio de la Soledad,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282400_s.zip,Eloxochitlán de Flores Magón,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282455_s.zip,Guadalupe de Ramírez,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282448_s.zip,Guadalupe Etla,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282479_s.zip,Guevea de Humboldt,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282394_s.zip,Heroica Ciudad de Ejutla de Crespo,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282509_s.zip,Heroica Ciudad de Huajuapan de León,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282547_s.zip,Heroica Ciudad de Juchitán de Zaragoza,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286088_s.zip,Heroica Ciudad de Tlaxiaco,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282523_s.zip,Huautla de Jiménez,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282769_s.zip,Ixpantepec Nievess,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282875_s.zip,La Reforma,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282554_s.zip,Loma Bonita,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282561_s.zip,Magdalena Apasco,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282677_s.zip,Mártires de Tacubaya,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282684_s.zip,Matías Romero Avendaño,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282691_s.zip,Mazatlán Villa de Flores,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282486_s.zip,Mesones Hidalgo,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282707_s.zip,Miahuatlán de Porfirio Díaz,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282714_s.zip,Mixistlán de la Reforma,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282752_s.zip,Nejapa de Madero,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282783_s.zip,Oaxaca de Juárez,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282790_s.zip,Ocotlán de Morelos,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282844_s.zip,Putla Villa de Guerrero,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282882_s.zip,Reyes Etla,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282905_s.zip,Salina Cruz,Rurales
